Longitude,Latitude,title/0/en,notes/en,time,severity_rating,0/name
29.19857,-0.91011,The FARDC attacked the Mai-Mai Mazembe close to Kibirizi in Rutshuru territory.,The FARDC attacked the Mai-Mai Mazembe close to Kibirizi in Rutshuru territory. One FARDC died during the attack. ,10/24/2017,3,Clash
27.58117,-2.78256,"The Raia Mutomboki Donat/Ngandu stole 520,000 Congolese francs and two cows in Nyombe in Shabunda territory.","The Raia Mutomboki Donat/Ngandu stole 520,000 Congolese francs and two cows in Nyombe in Shabunda territory. ",10/24/2017,1,Looting
28.69244,-2.0412,The FARDC ambushed the Raia Mutomboki Kabanzi in Chiriba in Kalehe territory.,"The FARDC ambushed the Raia Mutomboki Kabanzi in Chiriba in Kalehe territory. One Raia Mutomboki Kabanzi and two FARDC were injured. The FARDC burned down eleven houses. The assailants kidnapped four men and two boys. The kidnappers demanded a ransom of 1,200,000 Congolese francs and six goats to release the hostages. The FARDC and the Raia Mutomboi Kabanzi looted the population. ",10/24/2017,8,Clash
28.70452,-2.22708,Armed men identified as Raia Mutomboki Shabani raided the village of Misheshe in Kalehe territory during the night.,Armed men identified as Raia Mutomboki Shabani raided the village of Misheshe in Kalehe territory during the night. The assailants raped a 17-year-old girl. They shot and wounded a man trying to escape with his money. They also kidnapped a woman and the girl they had raped and demanded a ransom of $600. Before leaving the assailants looted money and other goods. ,10/24/2017,4,Rape
29.04613,-1.73008,Unidentified armed men broke into a house in Kishinji in Kalehe territory during the night.,"Unidentified armed men broke into a house in Kishinji in Kalehe territory during the night. The assailants stole $300, an oil tank, a beans bag, a suitcase full of clothes and other goods.",10/24/2017,1,Looting
29.60369,-0.57093,"Suspected Mai-Mai Charles  militias' kidnapped 16 fishermen from Nyakakoma village, Rutshuru territory.","Mai-Mai Charles kidnapped 16 fishermen from Nyakakoma village, Rutshuru territory.&nbsp;",10/24/2017,4,Abduction
29.26491,-0.55291,Unidentified armed men broke into a house in Kinyamahiri in Lubero territory.,Unidentified armed men broke into a house in Kinyamahiri in Lubero territory. The assailants shot and killed a man. ,10/24/2017,3,Killing
29.21462,-0.31302,The Mai-Mai Mazembe who had kidnapped two men in Lubango released the second hostage after a ransom of $150 was paid.,The Mai-Mai Mazembe who had kidnapped two men in Lubango released the second hostage after a ransom of $150 was paid. ,10/24/2017,1,Returnee
29.19628,-0.2725,The Mai-Mai Mazembe killed with a machete a man who was hospitalized at Kitsombiro hospital in Lubero territory.,The Mai-Mai Mazembe killed with a machete a man who was hospitalized at Kitsombiro hospital in Lubero territory. ,10/24/2017,3,Killing
29.19445,0.48751,Three unidentified men carrying crude weapons and firearms raided the village of Mayigone in Beni territory.,Three unidentified men carrying crude weapons and firearms raided the village of Mayigone in Beni territory. The assailants killed two men and a woman with a crude weapon. ,10/24/2017,4,Killing
28.96236,-3.53398,Armed men attacked Ngumino combatants in Mutara in Mwenga territory.,Armed men attacked Ngumino combatants in Mutara in Mwenga territory. One of the unidentified assailants was injured. The assailants looted the civilians in Mutara market. ,10/23/2017,1,Clash
28.54522,-2.0787,The Raia Mutomboki Butachibera held up passangers close to Ebisha in Kalehe territory. The assailants shot and wounded two men trying to escape.,"The Raia Mutomboki Butachibera held up passangers close to Ebisha in Kalehe territory. The assailants shot and wounded two men trying to escape. They looted money and goods. The assailants also kidnapped seven men and demanded a ransom of $2,100. ",10/23/2017,5,Kidnap for Ransom
29.08784,-1.65179,Teachers and students of Kabanda Institute in Chondo in Kalehe territory demonstrated against the arrest of one of the institute's teachers perpetrated by the police.,Teachers and students of Kabanda Institute in Chondo in Kalehe territory demonstrated against the arrest of one of the institute's teachers perpetrated by the police. A fight burst out between the demonstrators and the police. The demonstrators threw stones at the policemen and two of them were injured. The policemen wounded a 16-year-old boy and a 15-year-old girl. ,10/23/2017,1,Riot
29.09917,-0.89174,"FDLR rebels clashed with a coalition of Mai-Mai Mazembe and Moto na Moto militias in Kayna village, Rutshuru territory.",The FDLR (unknown faction) clashed with a coalition of suspected Mai-Mai Mazembe and Moto na Moto militias at PNVi general area in Kayna village located 65 km northwest of Rutshuru.&nbsp;,10/23/2017,1,Clash
29.1481,-3.36297,Four unidentified gunmen broke into a house in Kalundu neighbourhood in Uvira.,Four unidentified gunmen broke into a house in Kalundu neighbourhood in Uvira. The assailants shot and killed a 69-year-old woman. ,10/23/2017,3,Killing
29.02861,-1.05253,CNRD combatants attacked the APCLS in Ngingwe in Masisi territory.,CNRD combatants attacked the APCLS in Ngingwe in Masisi territory. The CNRD combatants burned dowm several huses. ,10/23/2017,2,Clash
29.19067,-0.96503,The Nyatura Love attacked the police station in Kibindu in Rutshuru territory.,The Nyatura Love attacked the police station in Kibindu in Rutshuru territory. The assailants killed a policeman and seized his weapon and uniform. ,10/22/2017,3,Clash
29.1481,-3.36297,Four unidentified armed men broke into a house in Kalundu neighbourhood in Uvira.,Four unidentified armed men broke into a house in Kalundu neighbourhood in Uvira. The assailants shot and killed a 70-year-old woman. During their escape they stole a man's telephone. ,10/22/2017,3,Killing
29.21462,-0.31302,The Mai-Mai Mazembe who had kidnapped two men in Lubango released the hostages after a ransom of $250 was paid.,The Mai-Mai Mazembe who had kidnapped two men in Lubango released the hostages after a ransom of $250 was paid. ,10/22/2017,1,Returnee
27.29827,-2.25436,"FARDC troops clashed with Raia Mutomboki Sisawa militia group at Kachungu village, Shabunda territory.",FARDC troops clashed with Raia Mutomboki Sisawa at Kachungu village situated 90 km North of Shabunda centre. The FARDC troops reportedly captured one of the chiefs of the Raia Mutomboki Sisawa militia group.&nbsp;,10/22/2017,2,Clash
29.41615,0.30572,The Mai-Mai Mazembe attacked the Mai-Mai Léopards/Muthundo position in Buhambya in Beni territory.,The Mai-Mai Mazembe attacked the Mai-Mai Léopards/Muthundo position in Buhambya in Beni territory. ,10/22/2017,1,Clash
28.6774,-2.74347,"Raia Mutomboki Militia group reportedly robbed livestock, 800 USD and abducted four civilians to unknown place at Karembu village within Walungu territory.","Raia Mutomboki Maheshe reportedly robbed livestock, $800 and abducted four civilians at Karembu village, Walungu territory.&nbsp;",10/22/2017,1,Abduction
28.92661,-2.06399,Unidentified armed men stole sixteen fishermen's nets on Kivu Lake close to Munanira in Kalehe territory.,Unidentified armed men stole sixteen fishermen's nets on Kivu Lake close to Munanira in Kalehe territory. ,10/21/2017,1,Looting
29.50756,-1.30417,Unidentified armed men kidnapped a 22-year-old man in Tanda in Rutshuru territory.,"Unidentified armed men kidnapped a 22-year-old man in Tanda in Rutshuru territory. The kidnappers demanded $8,000 in ransom. The kidnappers released the hostage after a ransom of $4000 was paid. ",10/21/2017,3,Kidnap for Ransom
29.1481,-3.36297,Three unidentified gunmen broke into a house in Kakombe neighbourhood in Uvira rural commune.,Three unidentified gunmen broke into a house in Kakombe neighbourhood in Uvira rural commune. The assailants shot and killed a 66-year-old woman. ,10/21/2017,3,Killing
29.01849,-1.67328,Unidentified gunmen shot and killed an FARDC major in Kituva in Masisi territory.,Unidentified gunmen shot and killed an FARDC major in Kituva in Masisi territory. ,10/21/2017,3,Clash
29.21462,-0.31302,The Mai-Mai Mazembe kidnapped two men in Lubango in Lubero territory.,The Mai-Mai Mazembe kidnapped two men in Lubango in Lubero territory. The kidnappers demanded a ransom of $500. The kidnappers released the first hostage on 10/22/2017 after a ransom of $250 was paid. They also released the second hostage on 10/24/2017 after a ransom of $250 was paid. ,10/21/2017,3,Kidnap for Ransom
29.26139,-0.5941,Unidentified armed men shot and killed two policemen starting their guard shift at Kamandi police station in Lubero territory.,Unidentified armed men shot and killed two policemen starting their guard shift at Kamandi police station in Lubero territory. The assailants seized the victims' weapons. ,10/21/2017,3,Clash
29.35237,0.27225,"The Mai-Mai Léopards/Muthumo abducted three men aged 54, 36, 23 years old and a 15-year-old by in Kasinga in Beni territory.","The Mai-Mai Léopards/Muthumo abducted three men aged 54, 36, 23 years old and a 15-year-old by in Kasinga in Beni territory. The assailants forced the victims to join their armed group. ",10/21/2017,4,Abduction
29.21401,0.4597,"Armed men shot and killed a policeman assigned to the night guard at the police station in Mabalako, Beni territory.","Armed men shot and killed a policeman assigned to the night guard at the police station in Mabalako, Beni territory. The assailants seized the policeman's AK47. ",10/20/2017,1,Clash
29.0475,-1.66968,Four armed men waering FARDC uniforms broke into a house in Kitalaga in Kalehe territory.,"Four armed men waering FARDC uniforms broke into a house in Kitalaga in Kalehe territory. The assailants stole 200,000 Congolese francs, a mattress and other goods. ",10/20/2017,1,Looting
29.22122,-1.02819,The FARDC ambushed the Mai-Mai Mazembe close to Kilama in Rutshuru territory.,The FARDC ambushed the Mai-Mai Mazembe close to Kilama in Rutshuru territory. Four Mai-Mai Mazembe were killed and eight were captured. The FARDC seized two AK47 weapons. ,10/20/2017,3,Clash
29.05334,-2.90686,Unidentified gunmen kidnapped a 47-year-old man close to the village of Kakamba in Uvira territory.,"Unidentified gunmen kidnapped a 47-year-old man close to the village of Kakamba in Uvira territory. The kidnappers demanded a ransom of $5,000. ",10/20/2017,3,Kidnap for Ransom
29.06501,-3.23306,Armed men identified as FNL-Nzabampema combatants raped two women and three girls close to Butambara in Uvira territory.,"Armed men identified as FNL-Nzabampema combatants raped two women and three girls close to Butambara in Uvira territory. The assailants shot and wounded three men and stole 12,000 Congolese francs. ",10/20/2017,4,Rape
29.0329,-1.11558,The Nyatura Kasongo attacked the FARDC position in Mweso in Masisi territory.,The Nyatura Kasongo attacked the FARDC position in Mweso in Masisi territory. One Nyatura Kasongo died and one was injured. ,10/20/2017,3,Clash
29.32577,-1.51885,Unidentified men killed a 38-year-old woman with a machete in Bugumba 2 in Nyiragongo territory.,Unidentified men killed a 38-year-old woman with a machete in Bugumba 2 in Nyiragongo territory. ,10/19/2017,3,Killing
29.12475,-3.07606,"FARDC troops clashed with unidentified armed group in Sange village, Uvira territory.",FARDC troops reportedly clashed with an unidentified armed group in Sange village located 33 km North of Uvira town during an armed robbery attempt.&nbsp;,10/19/2017,1,Clash
27.15408,-3.62992,The Raia Mutomboki Malaika attacked the FARDC in Mulongo in Shabunda territory.,The Raia Mutomboki Malaika attacked the FARDC in Mulongo in Shabunda territory. The assailants killed five FARDC soldiers and thirteen civilians including twelve students. ,10/19/2017,7,Killing
29.20337,-3.22038,Armed men identified as FNL-Nzabampema combatants raided the village of Kadjoro in Uvira territory during the night.,"Armed men identified as FNL-Nzabampema combatants raided the village of Kadjoro in Uvira territory during the night. The assailants looted money, telephones, goats, chickens, cassava flour and other goods. ",10/19/2017,1,Looting
28.62968,-2.19329,Raia Mutomboki Hamakombo combatants raided the village of Miowe in Kalehe territory.,Raia Mutomboki Hamakombo combatants raided the village of Miowe in Kalehe territory. The assailants shot and wounded two men. They looted goats and chickens. They also abducted three women for sexual exploitation. ,10/19/2017,4,Abduction
29.08707,-2.97497,"FARDC troops clashed with unideintified armed group in Rushima village, Uvira territory.","FARDC troops reportedly clashed with unidentified armed group in Rushima, 53 km north of Uvira town. The armed group allegedly blocked the national road #5 with fallen trees and rocks to help them easily intercept moving vehicles along the road.&nbsp;",10/19/2017,1,Clash
29.05883,-1.2489,APCLS combatants attacked several times the FARDC position in Kitchanga in Masis territory.,APCLS combatants attacked several times the FARDC position in Kitchanga in Masis territory. ,10/19/2017,1,Clash
29.13127,-2.98967,Unidentified men kidnapped a 73-year-old man in Rwenena 1 in Uvira territory.,Unidentified men kidnapped a 73-year-old man in Rwenena 1 in Uvira territory. The kidnappers demanded a ransom of $500. ,10/19/2017,3,Kidnap for Ransom
29.02124,-1.7064,Unidentified armed men broke into a house in Minova in Kalehe territory.,Unidentified armed men broke into a house in Minova in Kalehe territory. The assailants shot and killed a 40-year-old man. ,10/18/2017,3,Killing
29.00588,-1.7909,An armed man raided the village of Murambi in Kalehe territory.,An armed man raided the village of Murambi in Kalehe territory. The assailant shot and wouded an FARDC soldier. The soldier opened fire and killed the attacker. ,10/18/2017,3,Clash
29.00163,-1.54591,Unidentified armed men shot and killed a 26-year-old man on the Mushaki-Sake road in Masisi territory.,Unidentified armed men shot and killed a 26-year-old man on the Mushaki-Sake road in Masisi territory. ,10/18/2017,3,Killing
29.06827,-1.67826,The FARDC patrolling the Lake Kivu attacked armed men trying to loot fishermen close to Muhanga in Kalehe territory.,The FARDC patrolling the Lake Kivu attacked armed men trying to loot fishermen close to Muhanga in Kalehe territory. The FARDC killed four assailants. ,10/18/2017,3,Clash
29.13127,-2.98967,Four unidentified armed men abducted a 51-year-old man close to the village of Rwenena 1 in Uvira territory.,Four unidentified armed men abducted a 51-year-old man close to the village of Rwenena 1 in Uvira territory. ,10/18/2017,3,Abduction
29.44911,0.18015,Unidentified men attacked the FARDC who wanted to enter a bar while patrolling Mabughu village in Beni territory during the day.,"Unidentified men attacked the FARDC who wanted to enter a bar while patrolling Mabughu village in Beni territory during the day. As they ran away, the FARDC shot and wounded one of the assailants. ",10/18/2017,1,Clash
28.58917,-1.38345,An armed man shot and wounded a 27-year-old man while he was trying to pay back a debt to the assailant in Mutoberwa in Walikale territory.,An armed man shot and wounded a 27-year-old man while he was trying to pay back a debt to the assailant in Mutoberwa in Walikale territory. ,10/18/2017,1,Serious Injury
29.53193,0.66603,Unidentified armed men ambushed an FARDC convoy on the Mbau-Kamango road at the level of Ntoi in Beni territory.,ADF ambushed an FARDC convoy on the Mbau-Kamango road at the level of Ntoi in Beni territory. One FARDC died and five were injured in the ambush. One FARDC vehicle was hit by a rocket and burned down.&nbsp;,10/18/2017,3,Clash
29.26826,0.35911,Mai-Mai Kombi combatants seized the weapon of an FARDC soldier standing guard at the Busendo check point in Beni territory.,Mai-Mai Kombi combatants seized the weapon of an FARDC soldier standing guard at the Busendo check point in Beni territory. The assailants shot and wounded the FARDC soldier. ,10/18/2017,1,Clash
28.92073,-4.23736,Combatants identified as Mai-Mai Ebu Ela attacked the FARDC position in Kananda in Fizi territory.,"Combatants identified as Mai-Mai Ebu Ela attacked the FARDC position in Kananda in Fizi territory. One FARDC was killed. The assailants seized sixteen weapons, boxes of ammunition and uniforms. ",10/18/2017,3,Clash
28.89593,-1.7879,The Nyatura Kalume attacked the FARDC in Loa Numbi in Kalehe territory.,The Nyatura Kalume attacked the FARDC in Loa Numbi in Kalehe territory. One child was shot and wounded during the clash. ,10/18/2017,1,Clash
28.59809,-2.1245,Unidentified armed men raided the village of Bwengeya in Kalehe territory.,Unidentified armed men raided the village of Bwengeya in Kalehe territory. The assailants looted the village. They raped a woman and shot her and wounded her. ,10/18/2017,3,Rape
29.03326,-1.17288,"The APCLS ambushed the military vehicle of the 3411th regiment in Kiusha, in the Mwesso-Kitshanga axis.","The APCLS ambushed the military vehicle of the 3411th regiment in Kiusha, on the Mweso-Kitchanga road. Local police reported two combatants killed.",10/18/2017,3,Clash
29.03326,-1.18146,"The APCLS rebels capture the city of Carton, in the Mwesso-Kitshanga axis, Rutshuru territory..","The APCLS took control of the village of Carton, on the Mweso-Kitchanga road, Rutshuru territory..",10/18/2017,1,Clash
29.35066,-1.42224,"The FDLR-FOCA combatants who had kidnapped two women and eight men in Virunga park close to Ngerenge in Rutshuru territory released the hostages after a ransom of $1,500 was paid.","The FDLR-FOCA combatants who had kidnapped two women and eight men in Virunga park close to Ngerenge in Rutshuru territory released the hostages after a ransom of $1,500 was paid. ",10/18/2017,1,Returnee
29.55287,0.67392,ADF attacked the FARDC in Kinziki on Mbau-Kamango road in Beni territory.,ADF attacked the FARDC in Kinziki on Mbau-Kamango road in Beni territory. The assailants were heading to the south of Beni territory. ,10/17/2017,1,Clash
29.4897,-1.1352,"Suspected FDLR rebels allegedly kidnapped a local man from his farm in Ruti village,Rutshuru territory","The FDLR allegedly kidnapped a local man from his farm in Ruti, Rutshuru territory.&nbsp;",10/17/2017,1,Kidnap for Ransom
28.65148,-2.05417,Unidentified gunmen shot and killed three men close to Lungufa in Kalehe territory.,Unidentified gunmen shot and killed three men close to Lungufa in Kalehe territory. The assailants seized money and gold belonging to the victims. ,10/17/2017,4,Killing
29.0115,-0.9643,Nyatura Love combatants raided the village of Kikuku in Rutshuru territory while an FARDC and MONUSCO delegation was evaluating the damages incurred during the 10/16/2017 raid.,Nyatura Love combatants raided the village of Kikuku in Rutshuru territory while an FARDC and MONUSCO delegation was evaluating the damages incurred during the 10/16/2017 raid. At the same time the Mai-Mai Mazembe attacked the Nyatura Love in the village. The FARDC and MONUSCO intervened to repell the two armed groups. The Nyatura Love shot and killed a 19-year-old man. ,10/17/2017,3,Killing
29.196011,-1.650942,Unidentified men kidnapped a 7-year-old boy and a 5-year-old girl walking to school in the Kyeshero neighbourhood of Goma.,Unidentified men kidnapped a 7-year-old boy and a 5-year-old girl walking to school in the Kyeshero neighbourhood of Goma. The kidnappers demanded a ransom of $800. ,10/17/2017,3,Kidnap for Ransom
29.0148,-1.75504,The FARDC attacked unidentified armed men in Murambi in Kalehe territory.,The FARDC attacked unidentified armed men in Murambi in Kalehe territory. One ANR agent died and one assailant was captured. ,10/17/2017,3,Clash
29.0115,-0.9643,The Mai-Mai Mazembe raided the village of Kikuku in Rutshuru territory during the night.,The Mai-Mai Mazembe raided the village of Kikuku in Rutshuru territory during the night. The assailants burned down eighteen houses belonging to the Hutu community. ,10/16/2017,3,Destruction of Property
27.80021,-2.77707,The Raia Mutomboki Donat/Ngandu killed a 20-year-old man with a crude weapon close to Kingele in Shabunda territory.,The Raia Mutomboki Donat/Ngandu killed a 20-year-old man with a crude weapon close to Kingele in Shabunda territory. ,10/16/2017,3,Killing
29.35066,-1.42224,FDLR-FOCA combatants held up a vehicle in the Virunga park close to Ngerenge in Rutshuru territory.,"FDLR-FOCA combatants held up a vehicle in the Virunga park close to Ngerenge in Rutshuru territory. The assailants kidnapped two women and eight men. They raped two women and injured eight men. The kidnappers released the hostages after a ransom on $1,500 was paid. ",10/16/2017,2,Rape
29.22122,-1.02819,Nyatura Love combatants raided the village of Kishishe in Rutshuru territory.,Nyatura Love combatants raided the village of Kishishe in Rutshuru territory. The assailants injured a man with a crude weapon and burned three houses down. ,10/16/2017,1,Destruction of Property
28.51666,-2.01666,The Raia Mutomboki Hamakombo raided the village of Nyamirera in Kalehe territory.,"The Raia Mutomboki Hamakombo raided the village of Nyamirera in Kalehe territory. The assailants shot and wounded two men. They looted goats and other goods. The assailants also kidnapped four men and demanded a ransom of $1,600. ",10/16/2017,4,Kidnap for Ransom
29.22114,-1.66176,The police stiffled a peaceful march of the meeting of political and social forces for change before it began in Goma.,The police repressed a peaceful march of opposition parties before it began in Goma. Eight members were arrested and subsequently released.,10/16/2017,3,Political Repression
29.41915,0.28731,"Unidentified men carrying crude weapons and firearms abducted fifteen men and three women in Kikyo, Kanyihunga and Kasithu in Beni territory.","Unidentified men carrying crude weapons and firearms abducted fifteen men and three women in Kikyo, Kanyihunga and Kasithu in Beni territory. The assailants were motivated by a land conflict in these villages. ",10/16/2017,7,Abduction
29.22225,-1.06732,The Mai-Mai Mazembe attacked a vehicle transporting civilians and soldiers close to Katolo in Rutshuru territory.,The Mai-Mai Mazembe attacked a vehicle transporting civilians and soldiers close to Katolo in Rutshuru territory. Three FARDC were killed in the attack and one was injured. Three women and one boy were killed. ,10/15/2017,4,Killing
28.66127,-2.05812,The Raia Mutomboki Kabanzi attacked unidentified armed men in Chisheke in Kalehe territory.,"The Raia Mutomboki Kabanzi attacked unidentified armed men in Chisheke in Kalehe territory. As a result of the clash one Raia Mutomboki Kabanzi died and one was injured, two unidentified armed men were killed, three were injured and three captured. The Raia Mutomboki Kabanzi looted the population and burned down eleven houses. ",10/15/2017,6,Clash
28.89593,-1.7879,The attackers who had kidnapped a 65-year-old man on 10/13/2017 in a mining site close to Loa Numbi released the hostage after a ransom of $600 was paid.,The attackers who had kidnapped a 65-year-old man on 10/13/2017 in a mining site close to Loa Numbi released the hostage after a ransom of $600 was paid. ,10/15/2017,1,Returnee
28.6956,-0.98322,Armed men identified as APCLS combatants broke into a house in Kitchanga in Masisi territory.,Armed men identified as APCLS combatants broke into a house in Kitchanga in Masisi territory. The assailants shot and killed a man. ,10/15/2017,3,Killing
29.12475,-3.09252,Unidentified men carrying firearms broke into the PNC enclosure in Sange.,Unidentified men carrying firearms broke into the PNC enclosure in Sange. The assailants shot and killed one policeman and seized his weapon. ,10/14/2017,3,Clash
27.3211,-3.87932,The Raia Mutomboki Malaika attacked an FARDC patrol in the village of Mutumbi in Shabunda territory.,The Raia Mutomboki Malaika attacked an FARDC patrol in the village of Mutumbi in Shabunda territory. Two Raia Mutomboki Malaika were killed during the clash. The FARDC seized an AK47. ,10/14/2017,3,Clash
27.4768,-2.30925,Unidentified armed men raided the village of Mapimo in Shabunda territory during the night of 14 to 15 October 2017.,"Unidentified armed men raided the village of Mapimo in Shabunda territory during the night of 14 to 15 October 2017. The assailants abducted five men and stole a bicycle, six goats and twelve chickens. ",10/14/2017,4,Abduction
29.08287,-2.99138,"The FARDC attacked the Mai-Mai Mwenyemali while the latter were looting cows in the village of Nyamugali, Uvira territory.","The FARDC attacked the Mai-Mai Mwenyemali while the latter were looting cows in the village of Nyamugali, Uvira territory. One Mai-Mai Mwenyemali was killed during the clash and one was captured.  ",10/14/2017,3,Clash
28.73491,-4.85049,An FARDC shot and wounded a 48-year-old man in Nyangi in Fizi territory.,An FARDC shot and wounded a 48-year-old man in Nyangi in Fizi territory. The victim did not hand over the money the FARDC soldier wanted to extort from him. ,10/14/2017,1,Serious Injury
29.02124,-1.7064,"Three unidentified armed men broke into an Airtel shop in Minova, Kalehe territory.","Three unidentified armed men broke into an Airtel shop in Minova, Kalehe territory. These assailants shot and wounded a 55-year-old moneychanger and looted 200,000 Congolese francs. The victim was brought to Bukavu by the ICRC and hospitalized. ",10/14/2017,1,Looting
29.176111,-0.391804,"Mai-Mai Mazembe combatants attacked the FARDC position in Alimbongo, Lubero territory.","Mai-Mai Mazembe combatants attacked the FARDC position in Alimbongo, Lubero territory. Two civilians, five Mai-Mai Mazembe and an unknown number of FARDC were killed. ",10/14/2017,3,Killing
28.76512,-1.8338,"Unidentified men carrying firearms broke into a house in Kaguri, Kalehe territory.","Unidentified men carrying firearms broke into a house in Kaguri, Kalehe territory. The assailants shot and killed a 66-year-old man. ",10/13/2017,3,Killing
28.89593,-1.7879,"Unidentified men carrying firearms kidnapped a 65-year-old man at a mining site close to Loa Numbi, Kalehe territory.","Unidentified men carrying firearms kidnapped a 65-year-old man at a mining site close to Loa Numbi, Kalehe territory. The kidnappers demanded a ransom of $600. The kidnappers released the hostage after the $600 ransom was paid. ",10/13/2017,3,Kidnap for Ransom
29.23389,-1.69333,Demonstrators took the streets in Goma town protesting against the raising of school fees.,"Protesters took the streets in Goma on 13th October 2017 to protest against the raising of school fees, but the protest was broken up by the police. The police attacked protesters, severely injuring two of them, and hurting others. The police used tear gas to disperse the crowd.
<br>",10/13/2017,1,Political Repression
29.41615,0.30572,"Six Mai-Mai Nzirunga, armed with crude weapons and fire arms, abducted the head of the ANR office in Lisasa.","Six Mai-Mai Nzirunga, armed with crude weapons and fire arms, abducted the head of the ANR office in Lisasa. The assailants did not ask for a ransom. The reason of the adbduction remains unknown. ",10/13/2017,1,Abduction
29.199128,-1.649947,The FARDC attacked unidentified armed men trying to loot a house in the Kyeshero neighborood of Goma.,The FARDC attacked unidentified armed men trying to loot a house in the Kyeshero neighborood of Goma. One FARDC soldier was injured during the clash. ,10/12/2017,1,Clash
28.98184,-2.85714,"Two men identified as FARDC soldiers broke into a house in the village of Madjengo, Uvira territory.","Two men identified as FARDC soldiers broke into a house in the village of Madjengo, Uvira territory. The two men stole 250,000 Congolese francs and two telephones. ",10/12/2017,1,Looting
28.91704,-3.64243,"Presumed Mai-Mai Ebu Ela militias attacked FARDC troops position in Abala village, Fizi territory.",Mai-Mai Ebu Ela reportedly attacked FARDC troops position in Abala village located 200 km southwest of Uvira town.&nbsp;,10/12/2017,1,Clash
28.00003,-2.79079,Suspected RM Mabala militias shot and killed a FARDC soldier in the Bakisi village:,"Suspected Raia Mutomboki Mabala militias shot and killed an FARDC soldier in Bakisi village located approximately 3 km north of Chez Evary, Shabunda territory.",10/12/2017,3,Clash
28.87756,-1.1346,Suspected CNRD and Nyatura Kasongo militia groups clashed in Bokumba village.,"Suspected CNRD and Nyatura Kasongo reportedly clashed in Bokumba village, Masisi territory. The situation forced many civilians to flee towards Kirumba village.",10/12/2017,1,Clash
29.04888,-4.21117,FARDC troops reportedly clashed with Mai-Mai coalition in Kasandjala village.,"&nbsp;FARDC troops reportedly clashed with a Mai-Mai coalition in Kasandjala village, 116 km south of Uvira town.&nbsp;",10/12/2017,1,Clash
28.88339,-4.16118,"FARDC troops reportedly clashed with Mai-Mai coalition in Mukera village, Fizi territory.","FARDC troops reportedly clashed with a Mai-Mai coalition in Mukera village located 140 Km south west of Uvira town. At least, two FARDC soldiers, four Mai-Mai militias were killed and seven other Mai-Mai captured by the FARDC troops.",10/12/2017,3,Clash
29.316718,0.125648,"Unidentified armed men, carrying crude weapons and light firearms, raided the households in the Kyaghala neighborhood, on the east side of Butembo town.","Unidentified armed men, carrying crude weapons and light firearms, raided the households in the Kyaghala neighborhood, on the east side of Butembo town. They injured two officials who work in the mayor's office and looted goods. ",10/12/2017,1,Looting
29.05179,-1.71541,Three men carrying firearms broke into a farm in Minova in Kalehe territory.,"Three men carrying firearms broke into a farm in Minova in Kalehe territory. The assailants stole a goat, mattresses, bedding and other goods. ",10/11/2017,1,Looting
28.986692,-3.038118,Unidentified men abducted two men aged 37 and 34 in Mugero in Uvira territory.,Unidentified men abducted two men aged 37 and 34 in Mugero in Uvira territory. The kidnappers did not communicate the reason for the abduction. ,10/11/2017,3,Abduction
29.09042,-1.24547,Two unidentified men carrying firearms broke into a house in Kizimba in Rutshuru territory.,Two unidentified men carrying firearms broke into a house in Kizimba in Rutshuru territory. The assailants looted money and telephones of traders coming from Goma.  ,10/11/2017,1,Looting
28.88339,-4.16118,The Mai-Mai Ebu Ela attacked the FARDC position in Mukele in Fizi territory.,"The Mai-Mai Ebu Ela attacked the FARDC position in Mukele in Fizi territory. Two FARDC were injured during the clash. The assailants looted uniforms, weapons and ammunitions from the FARDC warehouse. They also looted money and other goods. ",10/11/2017,1,Clash
29.04484,-4.23068,"FARDC troops clashed with coalitions of armed groups in three villages, Fizi territory.","FARDC troops reportedly clashed with a coalition of armed groups in Mukera, around 150 km southwest of Uvira town. At the same time, another coalition of armed groups clashed with FARDC troops in Kikonde.",10/11/2017,1,Clash
28.999596,-0.257264,The NDC Guidon kidnapped a 36-year-old man in Kasugho in Lubero territory.,The NDC Guidon kidnapped a 36-year-old man in Kasugho in Lubero territory. The kidnappers demanded a ransom of $500. They accused the hostage of collaborating with the Mai-Mai Mazembe. ,10/11/2017,3,Kidnap for Ransom
29.16183,-1.27499,A coalition of FDLR-FOCA and Nyatura Kasongo combatants raided the village of Sun City in Rutshuru territory.,"A coalition of FDLR-FOCA and Nyatura Kasongo combatants raided the village of Sun City in Rutshuru territory. The assailants shot and killed a policeman, an ANR agent and five men. They shot and wounded two women and a man. They also stole 100 cows. ",10/11/2017,5,Killing
29.13062,-3.69911,"The FARDC recovered the city of Mukeba, in Fizi, from the Mayi Mayi Yakutumba","The FARDC took back control over Mukeba village from the Mai-Mai Yakutumba, pushing the armed group into the woods. One of the soldiers was captured by the militia.",10/11/2017,2,Clash
29.089097,-1.000458,Mai-Mai militia of NDC/Renové killed Five people at Kabirangiriro village in Rutshuru territory.,The NDC-R killed five people at Kabirangiriro village in Rutshuru territory.&nbsp;<br>,10/11/2017,4,Killing
